environment,episode_index,chunk_index,chunk_size,chunk_length,mean_within_chunk_delta_l2_first6,first_last_delta_l2_first6,boundary_jump_l2_first6
B,54,3537,100,100,0.11901889723727344,0.54993591013255,0.03201548718139834
B,54,3538,100,100,0.17613536964406387,0.5925806347199936,0.15604972549845603
B,54,3539,100,100,0.05697891403714535,0.8386110491885395,0.058763000365470976
B,54,3540,100,100,0.18208426837076236,1.1174751324477528,0.10866426146632131
B,54,3541,100,100,0.1337417093296449,0.37691963230301656,0.20539361607814352
B,54,3542,100,100,0.11124024878806708,0.3076676145427414,0.06685085867860203
B,54,3543,100,100,0.13892514219256907,0.6041324574157927,0.10490755856280405
B,54,3544,100,100,0.14278051559280436,0.9267287887940056,0.11117058740504161
B,54,3545,100,100,0.10889047853973441,0.8728991033423591,0.3460236756194093
B,54,3546,100,100,0.17668709299632937,0.5878380815027382,0.5356919218575432
B,54,3547,100,100,0.18042171170817844,0.7737812419155355,0.17909020363833278
B,54,3548,100,100,0.18379914518842796,0.7188259682860662,0.09452740447072505
B,54,3549,100,100,0.16620596566658724,0.1838473926084689,0.1382230396937891
B,54,3550,100,100,0.13358714977757255,0.6673933276812729,0.05774507064696135
B,54,3551,100,100,0.15210877438887693,0.7502239456191875,0.18630515977384735
B,54,3552,100,100,0.15181443883279946,0.9157047443747116,0.24799188941517794
B,54,3553,100,100,0.12011391460723528,0.7684793736546849,0.10211871258770783
B,54,3554,100,100,0.12989926222351017,0.3947604457391624,0.131220706132939
B,54,3555,100,100,0.16293965718702708,0.842379287920179,0.0604298984293968
B,54,3556,100,100,0.13557220274754378,0.4784788911501145,0.16346894675971285
B,54,3557,100,100,0.16880759104145007,0.7518973994914123,0.16806987328478473
B,54,3558,100,100,0.17650471823252706,0.7087322151632973,0.20954749900095113
B,54,3559,100,100,0.1613526499928876,1.280877491735661,0.3716929013255672
B,54,3560,100,100,0.15481769342574894,0.9787968718613813,0.12604631434932004
B,54,3561,100,100,0.1526392401796962,0.38350981516668115,0.11925529566855134
B,54,3562,100,100,0.18202571011695537,0.696153466902975,0.05267917852253288
B,54,3563,100,100,0.23413647031452994,1.0745141259890598,0.3885045218588901
B,54,3564,100,100,0.1631871352368988,0.32765216781210277,0.06521935231982329
B,54,3565,100,100,0.17357263805593914,0.6379775152131582,0.2402372273938458
B,54,3566,100,100,0.18289760366917945,0.4807520924900069,0.12729521535230223
B,54,3567,100,100,0.13928369488743347,0.6601341907905902,0.3270840909081973
B,54,3568,100,100,0.11620538151707213,0.7717938145998224,0.09188851394323258
B,54,3569,100,100,0.1653041414367889,0.708562008558114,0.16646653679357604
B,54,3570,100,100,0.1942342667875852,0.5260460565717151,0.03685704957460173
B,54,3571,100,100,0.20610376626876323,0.7813773505729035,0.17226409233463172
B,54,3572,100,100,0.1377884209156569,0.2740193355591204,0.09242446956644837
B,54,3573,100,100,0.15400003261280615,0.5420837503183384,0.08467131223477486
B,54,3574,100,100,0.12736118323976284,0.5308829191138054,0.13615225641083434
B,54,3575,100,100,0.1573952730507619,0.8048958543789237,0.09765277714997661
B,54,3576,100,100,0.1835518883319524,0.6857362441582552,0.15500998558689144
B,54,3577,100,100,0.16100035625852777,0.6426801916081254,0.22806432212221742
B,54,3578,100,100,0.09617359056665266,0.31219307873351526,0.07294147598900515
B,54,3579,100,100,0.13801641633887737,0.8541874016522965,0.05916813882212791
B,54,3580,100,100,0.16441176509361624,0.7989794083526425,0.18805448428860133
B,54,3581,100,100,0.16144993060094256,0.6010889608025878,0.10710617503123748
B,54,3582,100,100,0.20038131507798582,0.8148535623789612,0.25656782925203164
B,54,3583,100,100,0.1632425361699113,0.6756648275616675,0.1519716983340309
B,54,3584,100,100,0.1563732636638643,0.6210918174067259,0.12974166782077143
B,54,3585,100,100,0.13985486479085446,0.524105746735819,0.11183120009642473
B,54,3586,100,100,0.13348348610975455,0.8605711586949845,0.08067905585955076
B,54,3587,100,100,0.17454213291143958,0.6441803471367326,0.05377159671998818
B,54,3588,100,100,0.19896902313549006,0.5678944534246825,0.12443451224344541
B,54,3589,100,21,0.27046590876541854,0.5338858785394416,0.39439506440203875
B,55,3590,100,100,0.17524478026115853,0.43533157390502336,nan
B,55,3591,100,100,0.12977122929101217,1.010239122996775,0.4968115520856226
B,55,3592,100,100,0.11890004105601067,1.461019770356026,0.08707155062786084
B,55,3593,100,100,0.1445611287296394,0.2733188854157727,0.07622710819557928
B,55,3594,100,100,0.17982450354475515,1.0154975440942542,0.08713774001266186
B,55,3595,100,100,0.15630352067943576,0.7126971607954709,0.10909889573013533
B,55,3596,100,100,0.14161638058482373,0.5824813570544125,0.03160016988928515
B,55,3597,100,100,0.12422516446495929,0.859162205291126,0.08364177070928204
B,55,3598,100,100,0.11862524482285722,0.2707021412010819,0.08811206971952354
B,55,3599,100,100,0.13180886681122125,0.57982772531955,0.2832884082587582
B,55,3600,100,100,0.12661277715846367,0.6440791254462757,0.06243545697088864
B,55,3601,100,100,0.1735557837121922,0.419529193839265,0.22489021040067875
B,55,3602,100,100,0.13889254341984078,0.5359554249900433,0.29860955492749064
B,55,3603,100,100,0.16020757433635227,0.30543276670655545,0.09248573856405697
B,55,3604,100,100,0.13316814570263302,0.5697192490056147,0.18181306952769868
B,55,3605,100,100,0.11610632237169878,0.2699090934767164,0.05155331496790498
B,55,3606,100,100,0.17920353402739644,0.513485541218175,0.08965697238739101
B,55,3607,100,100,0.14657450814894316,0.8612928657992744,0.16427096623902698
B,55,3608,100,100,0.1876948009499708,0.9332095476389766,0.146034624175546
B,55,3609,100,100,0.15965538501771134,0.7580146419599032,0.09915707854675766
B,55,3610,100,100,0.1911616446682039,0.4690895748665856,0.1080234415069646
B,55,3611,100,100,0.19087951784905252,0.5795850119093956,0.10766626993330702
B,55,3612,100,100,0.13538818061181337,0.45863087410499975,0.07116712825734862
B,55,3613,100,100,0.12313009366571598,0.5839267708795427,0.0788413149218922
B,55,3614,100,100,0.11878750272302212,1.0935833871258853,0.1457904867603033
B,55,3615,100,100,0.23699684763045903,0.7601409248790995,0.1580525396812474
B,55,3616,100,100,0.17119325331496354,0.6037593893371623,0.08673748926709943
B,55,3617,100,100,0.12681413138935016,0.7364745257151654,0.11284634874850435
B,55,3618,100,100,0.18265615947867325,0.5161302902546505,0.23497886743025037
B,55,3619,100,100,0.1836650505920505,0.44779541254933575,0.1586619996629383
B,55,3620,100,100,0.16661826293860554,0.522111639364429,0.22429506349239547
B,55,3621,100,100,0.1250416308476804,0.6210135067466306,0.16635252024959649
B,55,3622,100,100,0.13776741125962857,0.7842117809154604,0.10028718955534331
B,55,3623,100,100,0.17024820985593334,0.9304625354535635,0.2146020548194769
B,55,3624,100,100,0.17325404653172183,1.0392822701273605,0.2673349671837716
B,55,3625,100,100,0.14359204093769862,0.7143899156285627,0.05684009422364511
B,55,3626,100,100,0.10940618469235938,0.7035250336972166,0.22943279710388265
B,55,3627,100,100,0.1765037303791514,0.7869315718548099,0.10355560894106933
B,55,3628,100,100,0.19718674637346392,0.6076597912742261,0.2658422214360717
B,55,3629,100,100,0.14257917078833277,0.7056460534046538,0.20379247117296903
B,55,3630,100,100,0.13597536339409233,0.589727562022198,0.10244616958760401
B,55,3631,100,100,0.16846727275852605,0.7412833133828685,0.2722423799974372
B,55,3632,100,100,0.16677441077122498,0.727124712116144,0.147039086024038
B,55,3633,100,100,0.18994221932651828,0.5923115013813941,0.19378530528348917
B,55,3634,100,100,0.15601197279563359,0.4717579098417581,0.049863601896534465
B,55,3635,100,100,0.2801970620340132,0.6584965828388732,0.09173532784359016
B,55,3636,100,100,0.17180847152172815,0.9529183140517884,0.22779258910495162
B,55,3637,100,100,0.1502665656952549,1.2862851823118093,0.18298732012021837
B,55,3638,100,100,0.2168294642140493,0.986736289375895,0.10446006182763863
B,55,3639,100,100,0.16844324101189107,1.0265971735927115,0.36499383155527837
B,55,3640,100,100,0.17373541004124668,0.64836018455607,0.14610162602612248
B,55,3641,100,100,0.15374980133860644,0.7602285610990902,0.3702712507699481
B,55,3642,100,100,0.17762383714109461,1.22973160403044,0.10530877924376039
B,55,3643,100,100,0.173799763428343,0.4236123416320609,0.27033310930204724
B,55,3644,100,100,0.21127047112867212,0.5357978331596992,0.20912905710278096
B,55,3645,100,100,0.17858486207015845,1.0387416063852175,0.20460406294337588
B,55,3646,100,100,0.189315335728236,1.0506070609165972,0.12816213461072926
B,55,3647,100,100,0.17574799316790782,0.7956116795932249,0.2117882003039206
B,55,3648,100,100,0.22245276661690122,0.7469242105178033,0.10374615265527998
B,55,3649,100,100,0.1780723801180924,0.8348955899012414,0.057340288410744025
B,55,3650,100,100,0.210734896615343,1.121373114797598,0.24451798159548555
B,55,3651,100,100,0.13663478237256502,0.5922521975172071,0.2165795472629803
B,55,3652,100,100,0.15000520833001615,1.085076470879627,0.15357908306184834
B,55,3653,100,100,0.18084905377990879,0.7990208984336934,0.2105141490408041
B,55,3654,100,100,0.17073400848616035,0.7405486732824175,0.19757537791821086
B,55,3655,100,100,0.121466443354334,1.0077606290104724,0.13212383545615294
B,55,3656,100,100,0.14652392676905684,0.6197737519445952,0.05261304035653448
B,55,3657,100,100,0.2516543620931371,1.0422404535786383,0.0980548193494198
B,55,3658,100,100,0.21202122563055373,1.1538076315152719,0.17742672488337236
B,55,3659,100,100,0.21880188262086486,0.5466496724259277,0.2822684643856872
B,55,3660,100,100,0.11875862664577327,0.5791904720863529,0.6261049087721785
B,55,3661,100,100,0.13962600640959208,0.4073021086012528,0.15995478153679904
B,55,3662,100,100,0.14327224447421882,0.34956692693362146,0.07405225540718924
B,55,3663,100,100,0.13445955255948155,0.27965183003044564,0.05472881801299697
B,55,3664,100,100,0.1014884905717991,0.403548931763871,0.06010878800210954
B,55,3665,100,100,0.10191763166836391,0.5472226204949756,0.057443585304153305
B,55,3666,100,100,0.1620469165629529,0.6542233085963604,0.14336545772485376
B,55,3667,100,100,0.16517300007609517,0.5849161850349366,0.17975130187688607
B,55,3668,100,100,0.14945464708458694,0.3589595014791346,0.1281522627281086
B,55,3669,100,100,0.10449852700921196,0.41904426874597517,0.22066647822398447
B,55,3670,100,100,0.10328880220090386,0.4696439704580077,0.06987119859846963
B,55,3671,100,100,0.10451540695051999,0.9399517638399232,0.041663428247956144
B,55,3672,100,100,0.17194774852866587,1.5645455949994354,0.33332524373011513
B,55,3673,100,100,0.16125705897474243,0.9220459098709415,0.8539402193651284
B,55,3674,100,100,0.1614241265238627,0.8976941592706457,0.20789986714653527
B,55,3675,100,100,0.11604979112328125,0.6394798026277139,0.12724764539166944
B,55,3676,100,100,0.14397651425524305,0.5557417027600958,0.40617363071729407
B,55,3677,100,100,0.15079568566272938,0.33457036648612565,0.06276127131784039
B,55,3678,100,100,0.1184931605873249,0.5111808800623717,0.22436086673475342
B,55,3679,100,100,0.14279024850969596,0.6191500363565586,0.08089099165726599
B,55,3680,100,100,0.170655230307855,0.37463373808185313,0.10547795282474523
B,55,3681,100,100,0.20038488055767173,0.458194097082207,0.0383131915270928
B,55,3682,100,100,0.20492568046111603,0.47230804975034035,0.16465684030401934
B,55,3683,100,100,0.14639702823454068,0.3231644889774069,0.043216441729150325
B,55,3684,100,100,0.14528450127334128,0.3869390578320936,0.23005582395464397
B,55,3685,100,100,0.15535102533295128,0.6500565731506295,0.12102170049885128
B,55,3686,100,100,0.20809237824933563,1.7300612355170455,0.10902672103958805
B,55,3687,100,100,0.1165251555905605,1.1179528013573645,0.03130362702715333
B,55,3688,100,100,0.23825428733990547,0.5006499470596897,0.07156858091253783
B,55,3689,100,100,0.17512681953138431,0.5891458753631751,0.1223942791236375
B,55,3690,100,100,0.14441374738238355,1.0171949759685939,0.15090641678149852
B,55,3691,100,100,0.20850004299688946,1.0870383783386461,0.274270070683185
B,55,3692,100,100,0.19688557408345178,0.3098290836457748,0.26238843862279104
B,55,3693,100,100,0.154403227236643,1.0109198802257486,0.09589578204875072
B,55,3694,100,100,0.18854551481897044,0.8485895967220194,0.24233513994355152
B,55,3695,100,100,0.1602148715600292,0.5669086812449349,0.32167241825874104
B,55,3696,100,100,0.16523167121921986,0.6938365872096727,0.17863256171847366
B,55,3697,100,100,0.16421213335064608,0.6739874854506344,0.27129151097169957
B,55,3698,100,100,0.20872481157636233,0.6297606426716341,0.29786829526635766
B,55,3699,100,100,0.1843418390038518,0.6076340940302373,0.10506104428426294
B,55,3700,100,100,0.21545970069486067,0.7644097321375767,0.08263809022231133
B,55,3701,100,100,0.17651380079526208,0.2907266249690137,0.3299358095965481
B,55,3702,100,100,0.15373914015755963,0.7512405198573684,0.04040131733833432
B,55,3703,100,100,0.21197895386500526,0.7506912250002566,0.20798638393204588
B,55,3704,100,100,0.21089100717276218,0.8001320072612215,0.33604369382514765
B,55,3705,100,100,0.18034748950120671,0.4735279584548676,0.1058533826493707
B,55,3706,100,100,0.13448973942370893,0.3011220778912639,0.10761086727968128
B,55,3707,100,100,0.15939793387897924,0.7166252471423357,0.18062141984527313
B,55,3708,100,100,0.16607195772941244,0.8272547151077086,0.16965894679145055
B,55,3709,100,100,0.18900338054216317,0.7011239100817128,0.2713004104885633
B,55,3710,100,100,0.14700523815091596,0.7330555080350855,0.3486403773589375
B,55,3711,100,100,0.14886329269986312,0.3798162883202232,0.10778932225188939
B,55,3712,100,100,0.19955087009218864,0.4844931777440275,0.11127247673750607
B,55,3713,100,100,0.1572344660262297,0.9448225561048916,0.1340547577511518
B,55,3714,100,100,0.17436141854533888,0.9907376360442883,0.11989963856093216
B,55,3715,100,100,0.13103669611158164,0.7041506638083891,0.1052670314069586
B,55,3716,100,100,0.1435076372865033,0.7950834087027787,0.21225619908866633
B,55,3717,100,100,0.14074748647277896,0.6809301026027269,0.13486932561136025
B,55,3718,100,100,0.210122084120241,0.5259544138505976,0.22339281052999696
B,55,3719,100,100,0.12153242433586875,0.6142947875442777,0.09814967133272808
B,55,3720,100,100,0.1752274650502506,1.129177043834487,0.08587468346018541
B,55,3721,100,100,0.16603424210854312,1.3414629556240079,0.2417155008811578
B,55,3722,100,100,0.11086281583752405,1.1064184950072753,0.11442882355573143
B,55,3723,100,100,0.2024153407256896,1.3345584464403941,0.1830989804974717
B,55,3724,100,100,0.1784591125744615,0.9752843943983045,0.2119578821873666
B,55,3725,100,100,0.17111666336290657,0.4621549483978534,0.056999400425286735
B,55,3726,100,100,0.17443642412828236,0.3804797630859304,0.1592436618244426
B,55,3727,100,100,0.139087044819966,0.6821890570878231,0.06900596785799971
B,55,3728,100,100,0.21936210271766104,1.3314387307443374,0.5379019198648842
B,55,3729,100,100,0.1860826349507368,1.2556839980896115,0.15679766014884097
B,55,3730,100,100,0.179302826327894,0.3965727074383837,0.23041685143366689
B,55,3731,100,100,0.16093461482151386,0.8921695594200643,0.0880015512509802
B,55,3732,100,100,0.18510227576278782,0.5963401292424032,0.06086379176890278
B,55,3733,100,100,0.14428752060230324,0.6361049724493115,0.05452680454120121
B,55,3734,100,100,0.1463341568810022,0.6790401245721293,0.15943314939488107
B,55,3735,100,100,0.25221111862621515,1.0246955983070856,0.043278504812832845
B,55,3736,100,100,0.19901695584944923,0.5816148824576975,0.32766473616796477
B,55,3737,100,100,0.17858950983211996,0.8320791403267594,0.43773831613558467
B,55,3738,100,100,0.18478358250961338,0.4840164822703034,0.31554918386844943
B,55,3739,100,100,0.17887076280525518,0.35680007584036016,0.12530582781081226
B,55,3740,100,100,0.19427344082263703,0.4005802036101306,0.16663867798791127
B,55,3741,100,100,0.15823681597138378,1.6259624605652654,0.5224380272210446
B,55,3742,100,100,0.1628191953701369,1.7698801218406086,0.1487409455436736
B,55,3743,100,100,0.15846813610728414,0.3994912858366344,0.052958717963482366
B,55,3744,100,100,0.12042398549431475,0.47074811191360094,0.18435907256178694
B,55,3745,100,100,0.1507341892033779,0.5071632402437779,0.11132847635014288
B,55,3746,100,100,0.19988957148042527,0.6598734805181175,0.07425307868031678
B,55,3747,100,100,0.195994373149695,0.7114415403016535,0.10271885724919567
B,55,3748,100,100,0.1677412268968866,1.1303231148333557,0.2082579033546341
B,55,3749,100,100,0.17032477212526295,0.7950278078356645,0.07062864143251306
B,55,3750,100,100,0.15179501366338566,0.8486712005715258,0.2940268507653477
B,55,3751,100,100,0.14975025831166705,1.0625621588461514,0.22856590198600954
B,55,3752,100,100,0.11870663774903253,0.5290785446558759,0.06996828905274487
B,55,3753,100,100,0.15787601957042663,0.7748156105873557,0.15480598000657989
B,55,3754,100,100,0.1364643371939639,0.9301641028283666,0.14562379304790504
B,55,3755,100,100,0.12768374145900263,0.2166986836542211,0.12865156862537144
B,55,3756,100,100,0.13964141218367743,0.23236628956841646,0.08866111241307068
B,55,3757,100,100,0.13556280225666234,0.40458248158987403,0.08672032483339162
B,55,3758,100,100,0.13215354792981265,0.47538191418379205,0.07196545009609359
B,55,3759,100,100,0.19452311532705904,0.5699293433014452,0.11673675542447906
B,55,3760,100,100,0.16600459822775462,0.5573053121043267,0.13942107847444682
B,55,3761,100,100,0.154733187939383,0.37358190353177634,0.12685058829726883
B,55,3762,100,100,0.1299864800120509,0.7642475955257754,0.020977485463386295
B,55,3763,100,100,0.1329625946814563,0.584406961573775,0.12816392055722298
B,55,3764,100,100,0.1830317556535335,0.3974325190271977,0.12114770778392403
B,55,3765,100,100,0.1621007309501154,0.8549219817899175,0.17266484890542588
B,55,3766,100,100,0.13063504481773855,1.0183253582642704,0.13798917717605028
B,55,3767,100,100,0.13925430992630394,0.7647397966739624,0.15708973768210802
B,55,3768,100,100,0.17805058053431824,0.6203366695934028,0.09317813454776537
B,55,3769,100,100,0.20506610465689692,0.7331706049486927,0.24592618688952364
B,55,3770,100,100,0.16232826599117178,0.616622343047077,0.09314385511947376
B,55,3771,100,100,0.15516719054160338,0.4413147283433096,0.06508510637904227
B,55,3772,100,100,0.17929142829655953,0.8963868626217151,0.32194957243885886
B,55,3773,100,100,0.17778077904404346,0.9331713625611777,0.20035738828211985
B,55,3774,100,100,0.1514940542007228,0.4781766188106526,0.06568714946658229
B,55,3775,100,100,0.1752662009044177,0.746787874406379,0.0689976960426165
B,55,3776,100,100,0.12996529169251173,0.5710087480469207,0.2531258390120147
B,55,3777,100,100,0.1428377407774439,0.5780955558288549,0.1530909409690021
B,55,3778,100,100,0.14724791550194347,0.6798189287360518,0.09964407677578803
B,55,3779,100,100,0.13613571450494508,0.3674484851475621,0.21970675646556106
B,55,3780,100,100,0.128271710587455,0.5572602159620557,0.089495833675284
B,55,3781,100,100,0.14454017256427906,1.070601077691984,0.06480052004691714
B,55,3782,100,100,0.16344488365112736,0.8087709169253006,0.08552921609788573
B,55,3783,100,100,0.14264025630373794,0.861272795965734,0.04134354746041667
B,55,3784,100,100,0.15238928523122608,1.0862016843667581,0.3103092050248463
B,55,3785,100,100,0.1363089073982376,0.8071817951588426,0.09630279241216386
B,55,3786,100,100,0.19414705261767481,0.6364596965304773,0.1984858908806338
B,55,3787,100,100,0.23035609172360227,1.3192681515070532,0.06613583207125916
B,55,3788,100,100,0.24092903658498,1.5535550217118095,0.35644104934454424
B,55,3789,100,100,0.2138156995946221,0.608636715808092,0.20189940499167758
B,55,3790,100,100,0.18102322108147773,0.6003719234758079,0.13079948119978474
B,55,3791,100,100,0.17206188939186826,0.7585834795763665,0.3489106225240714
B,55,3792,100,100,0.14310162362923515,0.6992287426755837,0.19773006806606497
B,55,3793,100,100,0.16662268289644253,0.49293015347221,0.10460978146717954
B,55,3794,100,100,0.17014019441869854,0.5803272154430085,0.07541322668990151
B,55,3795,100,100,0.12825471224448495,1.0386138969548897,0.13124776435840158
B,55,3796,100,100,0.2340362794863501,0.41394495383194413,0.23455785605131052
B,55,3797,100,100,0.2583365387689915,0.7961092494823296,0.15067848866369632
B,55,3798,100,100,0.17170738073988384,1.0155873462791718,0.3648291654584379
B,55,3799,100,100,0.12039564325961924,0.5031297527955257,0.09951275995112101
B,55,3800,100,100,0.1471506984052557,0.6776684076495162,0.020840812210348746
B,55,3801,100,100,0.18694364309066824,0.5266958871569734,0.08538417274685184
B,55,3802,100,100,0.12829471237219361,0.6244210156172117,0.057316040692746616
B,55,3803,100,100,0.15059241510520466,0.9653781768277948,0.18254027446054485
B,55,3804,100,100,0.14206024718408172,0.5962169007569119,0.18235222880430974
B,55,3805,100,100,0.1592630456064286,0.22943999973837867,0.054039521423098806
B,55,3806,100,100,0.11833942066670003,0.35166986911465314,0.08316994709749785
B,55,3807,100,100,0.16831827708016706,0.8933204563092794,0.032498706134294036
B,55,3808,100,100,0.18091676183946834,1.30266501330913,0.2427876276790217
B,55,3809,100,100,0.20567819368908433,0.6194630106282438,0.14704721626512013
B,55,3810,100,100,0.1372922247709891,0.3005006575682939,0.16883605234941165
B,55,3811,100,100,0.1528066808998046,0.2932245140957891,0.06069176691041902
B,55,3812,100,100,0.12027076162200932,0.360769158773012,0.12219661323005665
B,55,3813,100,100,0.14217750480402733,0.9598354037980016,0.2882700249266957
B,55,3814,100,100,0.19496800011540938,1.0199508307567493,0.241575983301482
B,55,3815,100,100,0.16316646498221954,0.9730409084676735,0.13170301695682493
B,55,3816,100,100,0.11686834536439697,0.3476175519113465,0.04231473247271479
B,55,3817,100,100,0.23501148118900592,1.1167625740542515,0.14943104635218263
B,55,3818,100,100,0.23667198050341043,1.537565423179837,0.17888749698339423
B,55,3819,100,100,0.16390862215677524,0.9853957366973762,0.1993829473564553
B,55,3820,100,100,0.15416172735208225,1.2175727083841785,0.09839614775142887
B,55,3821,100,100,0.13641867294233292,0.4870071258557311,0.2968876053236383
B,55,3822,100,100,0.17565836732199777,0.2604164812654534,0.16539830974565006
B,55,3823,100,100,0.17351767335045118,1.4302386180007982,0.11691160819161715
B,55,3824,100,100,0.17622733286555517,0.9554539431738767,0.20665859605238257
B,55,3825,100,100,0.16274146041533327,0.8557635728244182,0.11390103767112346
B,55,3826,100,100,0.1458000849334614,0.9872209227947618,0.21483676149827213
B,55,3827,100,100,0.20398571382948263,1.0975670056587732,0.19100388530994852
B,55,3828,100,100,0.16657711764252559,0.5096951416571235,0.24764151919871283
B,55,3829,100,100,0.17334787324288056,0.7126969325173624,0.059248072876679284
B,55,3830,100,100,0.15165966047224708,0.2713647710194443,0.1146738648176958
B,55,3831,100,100,0.1864217868449231,0.3762232569166771,0.15460401983557312
B,55,3832,100,100,0.11425011459238746,0.3538842010068745,0.08450627888633606
B,55,3833,100,100,0.1311466679121182,0.8614029840107845,0.05259380312877017
B,55,3834,100,100,0.21647193580464208,1.2878862852350252,0.43306149323967336
B,55,3835,100,100,0.164165925738605,0.7821549330878058,0.188103900346567
B,55,3836,100,100,0.1538588777151976,0.48849416727834,0.08771471399005226
B,55,3837,100,100,0.1232077243723367,0.5681109028447673,0.07970662571343576
B,55,3838,100,100,0.18587668691988743,0.6377748424111075,0.10862892247938626
B,55,3839,100,100,0.2003158070601623,0.6592904553274092,0.15270510460667205
B,55,3840,100,100,0.11722479477854007,0.6408225135483864,0.4390324316186872
B,55,3841,100,100,0.20011312328473746,0.49769460697196444,0.30340221020196423
B,55,3842,100,100,0.203544086676155,0.7727255934973054,0.117601286248931
B,55,3843,100,100,0.18597401908090613,0.2972302837817165,0.09258945925841273
B,55,3844,100,100,0.1737703398836899,0.6717090606786035,0.20996251271403515
B,55,3845,100,100,0.1627588040914744,0.6693839069777787,0.1983286435112024
B,55,3846,100,100,0.13742078805081537,0.7177453548715091,0.12196583280501111
B,55,3847,100,100,0.188653782707398,1.0579195731666036,0.26352712138040224
B,55,3848,100,100,0.19564502705813253,1.097418205883929,0.1576204692948488
B,55,3849,100,100,0.1433434762647977,0.982688947858723,0.10535028896361576
B,55,3850,100,100,0.1782910106491787,0.6454282440812872,0.13232078832582383
B,55,3851,100,100,0.18620194717469127,0.36674496835043674,0.12699033630163545
B,55,3852,100,100,0.1982589174709054,0.740561541418289,0.15785397421204564
B,55,3853,100,100,0.1553833729813525,0.7302520672188995,0.07909273340745444
B,55,3854,100,100,0.1912425755577913,0.7939869419891101,0.07887281811807498
B,55,3855,100,100,0.1961401445601406,1.0652051478914941,0.2961375214696166
B,55,3856,100,100,0.17078848150215906,0.5360344747023844,0.20357247349624413
B,55,3857,100,100,0.17399747031138066,0.7877002999367789,0.05902051662348375
B,55,3858,100,100,0.1510337301714649,0.38692115632459706,0.13438944935577765
B,55,3859,100,100,0.1841393119730403,0.6224051698178376,0.07293415300968913
B,55,3860,100,100,0.18366855985479325,0.45271105017745167,0.06799593590243636
B,55,3861,100,100,0.1689434176375585,1.054929354662788,0.3009748318333348
B,55,3862,100,100,0.18767320193515113,0.8291122064929546,0.08698939574909323
B,55,3863,100,100,0.22331398962632115,0.7859955554138145,0.0479543966379431
B,55,3864,100,100,0.17278527881572237,0.5004559768185375,0.2941794067782748
B,55,3865,100,100,0.15491250464250111,0.6613035929314935,0.18368832001783336
B,55,3866,100,100,0.16933567512682082,1.0214677639588459,0.6597470549264205
B,55,3867,100,100,0.14220422218954187,0.49154061939334914,0.1226352849026094
B,55,3868,100,100,0.1556662406455246,0.33022383843469494,0.09540640736853091
B,55,3869,100,100,0.18183618173167715,0.8937746802472024,0.33994284716149753
B,55,3870,100,100,0.1091151493241125,0.5793254533624616,0.22344927580522642
B,55,3871,100,100,0.18132622417083472,0.644826223812719,0.07661081370884855
B,55,3872,100,100,0.21467609169885887,1.0902708494595765,0.27227421914279576
B,55,3873,100,100,0.23660112268119718,2.069036351210021,0.10386605733505848
B,55,3874,100,100,0.17100608800772524,1.4745069399594035,0.12111277550796022
B,55,3875,100,100,0.12594104826095553,0.7540327975108824,0.12459082709177578
B,55,3876,100,100,0.14471881587089488,0.28561804157112664,0.05253663095548021
B,55,3877,100,100,0.1368974561958445,0.40740834750280436,0.05819182625608516
B,55,3878,100,100,0.1722790721474154,0.44338989716762356,0.08970879044796273
B,55,3879,100,100,0.1368797823833957,0.6081180005723292,0.06572478306392297
B,55,3880,100,100,0.19401271143196702,0.534512894446782,0.10357545069636295
B,55,3881,100,100,0.17087904948026622,0.5088508524328373,0.15712738489248895
B,55,3882,100,100,0.17346655323311752,0.6889917298003893,0.23109941389762578
B,55,3883,100,100,0.19774231239463863,1.190791417375214,0.06598540143089553
B,55,3884,100,100,0.14229409279510893,0.6752162539356503,0.08943374120357077
B,55,3885,100,100,0.12054605297445933,0.7046007563219869,0.12503934180119441
B,55,3886,100,100,0.1481961855834113,0.4722254624170893,0.08428334655850252
B,55,3887,100,100,0.1884515021118313,0.8237989545773476,0.3369476076964629
B,55,3888,100,100,0.16551158218837894,0.39399651013233117,0.08437759642816228
B,55,3889,100,100,0.1716656457341563,1.161775645771572,0.07072958907108559
B,55,3890,100,100,0.1628507083688608,0.576359379807247,0.22588105209891793
B,55,3891,100,100,0.16960063223080402,0.7287113756604633,0.1395012679235328
B,55,3892,100,100,0.1989619747396341,0.6878464100910858,0.08582514010169491
B,55,3893,100,100,0.18069503779762874,1.249844372402842,0.12573840862560756
B,55,3894,100,100,0.16916203670074137,1.1145518164171382,0.1611015636865089
B,55,3895,100,100,0.16885964771542453,0.4872643056807294,0.02282413535357896
B,55,3896,100,100,0.13870200095573462,1.1134522835247205,0.20619795666304122
B,55,3897,100,100,0.23466390185795455,0.7638351825114553,0.16034453189644154
B,55,3898,100,100,0.18009106675748324,0.6980019303743982,0.25684071030950484
B,55,3899,100,100,0.14182776601381183,0.30277751295829974,0.17003777458218547
B,55,3900,100,100,0.1356458522031023,0.37556054315540005,0.10294942830125224
B,55,3901,100,100,0.11534401914248298,0.9227700472796678,0.12149711972817713
B,55,3902,100,100,0.17367107079052738,1.1601316249497744,0.19199307582176472
B,55,3903,100,100,0.18853844965496422,0.9342520649949844,0.20689193430902122
B,55,3904,100,100,0.2467632159405902,1.0023811498339348,0.17898975096627712
