experiment,display_name,ablation_mode,chunk_t,mean_pred_l1_delta
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,65,0.5843119025230408
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,66,0.5039086937904358
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,67,0.5470275282859802
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,68,0.5568890571594238
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,69,0.5451349020004272
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,70,0.6428667902946472
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,71,0.5356481671333313
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,72,0.47540006041526794
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,73,0.5785808563232422
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,74,0.6254376173019409
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,75,0.5854256749153137
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,76,0.505888819694519
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,77,0.5124416947364807
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,78,0.5545349717140198
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,79,0.6651027202606201
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,80,0.5775405764579773
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,81,0.5304440855979919
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,82,0.5844540596008301
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,83,0.6427617073059082
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,84,0.6511049270629883
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,85,0.4916646480560303
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,86,0.4274483323097229
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,87,0.577265739440918
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,88,0.5228989720344543
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,89,0.5312472581863403
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,90,0.4463256895542145
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,91,0.4729475975036621
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,92,0.47903066873550415
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,93,0.5269004106521606
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,94,0.43900299072265625
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,95,0.4793805181980133
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,96,0.5541875958442688
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,97,0.48170948028564453
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,98,0.47681838274002075
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,99,0.5559367537498474
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,0,0.5493247509002686
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,1,0.565077006816864
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,2,0.574857771396637
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,3,0.5778741836547852
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,4,0.5788972973823547
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,5,0.5803457498550415
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,6,0.5805461406707764
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,7,0.5739257335662842
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,8,0.5638126134872437
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,9,0.5651533603668213
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,10,0.5674617290496826
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,11,0.5744848251342773
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,12,0.582327127456665
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,13,0.5831797122955322
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,14,0.5896328091621399
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,15,0.5881601572036743
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,16,0.591123640537262
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,17,0.5911429524421692
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,18,0.5884604454040527
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,19,0.592176616191864
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,20,0.5946382284164429
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,21,0.5965976715087891
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,22,0.5990368723869324
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,23,0.5968264937400818
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,24,0.5990117788314819
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,25,0.5984084606170654
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,26,0.6023989319801331
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,27,0.5975107550621033
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,28,0.6073808073997498
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,29,0.6070528626441956
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,30,0.6106035113334656
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,31,0.6110372543334961
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,32,0.6096962094306946
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,33,0.6016569137573242
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,34,0.5909624099731445
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,35,0.582084596157074
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,36,0.5832127928733826
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,37,0.578355073928833
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,38,0.5745063424110413
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,39,0.5741804242134094
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,40,0.5730079412460327
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,41,0.5668449401855469
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,42,0.5769876837730408
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,43,0.5780165791511536
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,44,0.587848424911499
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,45,0.6022794246673584
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,46,0.6175496578216553
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,47,0.624159574508667
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,48,0.6288525462150574
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,49,0.6280967593193054
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,50,0.6322010159492493
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,51,0.6405121684074402
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,52,0.6468064785003662
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,53,0.6649606227874756
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,54,0.6848556995391846
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,55,0.7022830843925476
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,56,0.7099425792694092
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,57,0.7226006984710693
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,58,0.7273591756820679
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,59,0.7357382774353027
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,60,0.7294887900352478
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,61,0.7399564385414124
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,62,0.7421396374702454
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,63,0.7416520118713379
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,64,0.7450917959213257
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,65,0.4923127591609955
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,66,0.45979422330856323
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,67,0.4895271956920624
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,68,0.5005812644958496
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,69,0.5121614933013916
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,70,0.5324109792709351
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,71,0.47367265820503235
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,72,0.5323207378387451
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,73,0.5070275664329529
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,74,0.5499106049537659
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,75,0.48567894101142883
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,76,0.4811588525772095
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,77,0.47047677636146545
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,78,0.4625340700149536
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,79,0.5216041207313538
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,80,0.5032570362091064
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,81,0.46584486961364746
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,82,0.49743786454200745
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,83,0.4934163987636566
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,84,0.5666473507881165
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,85,0.45842859148979187
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,86,0.4116464853286743
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,87,0.5262356996536255
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,88,0.4525320529937744
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,89,0.487578809261322
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,90,0.4843546748161316
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,91,0.4808688759803772
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,92,0.4666982591152191
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,93,0.5133537650108337
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,94,0.4610144793987274
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,95,0.556804895401001
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,96,0.47299548983573914
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,97,0.46276310086250305
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,98,0.492657870054245
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,99,0.48880723118782043
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,0,0.6027976870536804
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,1,0.6147807836532593
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,2,0.6261237859725952
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,3,0.6340107321739197
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,4,0.6379896402359009
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,5,0.6441160440444946
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,6,0.6391401886940002
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,7,0.6292933225631714
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,8,0.6167840957641602
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,9,0.6134163737297058
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,10,0.6199089884757996
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,11,0.6310434341430664
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,12,0.6418776512145996
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,13,0.6506137251853943
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,14,0.6647102236747742
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,15,0.6735222935676575
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,16,0.6888336539268494
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,17,0.6938954591751099
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,18,0.6987726092338562
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,19,0.7024835348129272
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,20,0.7001774311065674
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,21,0.6912516951560974
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,22,0.6852909326553345
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,23,0.6850572824478149
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,24,0.6831245422363281
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,25,0.6791841983795166
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,26,0.6703521013259888
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,27,0.6642445921897888
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,28,0.6701694130897522
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,29,0.6801398396492004
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,30,0.6927049160003662
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,31,0.7026810050010681
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,32,0.7051321268081665
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,33,0.7048027515411377
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,34,0.7017804384231567
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,35,0.6947222948074341
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,36,0.6824896335601807
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,37,0.6598359942436218
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,38,0.6458266973495483
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,39,0.6462703347206116
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,40,0.6436939835548401
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,41,0.6378211379051208
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,42,0.6421592235565186
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,43,0.6430825591087341
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,44,0.6480228304862976
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,45,0.6524212956428528
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,46,0.6704199910163879
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,47,0.6832035183906555
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,48,0.7031898498535156
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,49,0.7164182662963867
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,50,0.7318585515022278
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,51,0.7507338523864746
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,52,0.7655850648880005
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,53,0.7852440476417542
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,54,0.8039129972457886
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,55,0.8212365508079529
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,56,0.8275733590126038
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,57,0.8369241952896118
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,58,0.8405568599700928
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,59,0.8523082137107849
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,60,0.8511872291564941
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,61,0.8542994856834412
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,62,0.8622246384620667
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,63,0.8554771542549133
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,64,0.8598210215568542
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,65,0.5616558194160461
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,66,0.5362057685852051
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,67,0.5930307507514954
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,68,0.5957775115966797
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,69,0.5937403440475464
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,70,0.6202958226203918
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,71,0.5646683573722839
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,72,0.580530047416687
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,73,0.6082687377929688
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,74,0.6445339918136597
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,75,0.5827405452728271
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,76,0.5375344157218933
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,77,0.553185760974884
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,78,0.5458497405052185
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,79,0.6306581497192383
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,80,0.5973175764083862
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,81,0.5434027910232544
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,82,0.5639330148696899
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,83,0.5451252460479736
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,84,0.6834516525268555
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,85,0.516675591468811
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,86,0.4660146236419678
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,87,0.5923060774803162
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,88,0.521909773349762
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,89,0.5693596601486206
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,90,0.5195983648300171
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,91,0.5238061547279358
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,92,0.546861469745636
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,93,0.6063148975372314
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,94,0.48178303241729736
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,95,0.5802323818206787
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,96,0.5652334690093994
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,97,0.5228143334388733
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,98,0.5299195647239685
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,99,0.5593671202659607
